1 309 309.5 74127.0 239360.0 9220.0 49717.0 85305.0
1 310 310.5 73409.0 240139.0 9160.0 43638.0 87353.0
1 311 311.5 72965.0 239643.0 8943.0 37749.0 88865.0
1 312 312.5 72289.0 239320.0 8623.0 33963.0 90008.0
1 313 313.5 71552.0 239533.0 8386.0 29366.0 90785.0
1 314 314.5 71089.0 238705.0 8168.0 26511.0 92056.0
1 315 315.5 70405.0 237464.0 7870.0 23329.0 91824.0
1 316 316.5 69435.0 236601.0 7755.0 20852.0 91923.0
1 317 317.5 69027.0 236425.0 7611.0 18939.0 92451.0
1 318 318.5 68824.0 234521.0 7426.0 16921.0 90409.0
1 319 319.5 68513.0 233334.0 7279.0 15224.0 90548.0
1 320 320.5 67352.0 231733.0 6955.0 13716.0 89258.0
1 321 321.5 67243.0 230026.0 6848.0 12893.0 87875.0
1 322 322.5 67235.0 229316.0 6646.0 11512.0 86014.0
1 323 323.5 66166.0 227557.0 6681.0 10609.0 83853.0
1 324 324.5 66613.0 225480.0 6514.0 9700.0 82232.0
1 325 325.5 65664.0 224927.0 6388.0 8830.0 80322.0
1 326 326.5 65329.0 223319.0 6188.0 8396.0 78643.0
1 327 327.5 64459.0 220758.0 6134.0 7590.0 75763.0
1 328 328.5 64234.0 219439.0 6207.0 7152.0 74010.0
1 329 329.5 63790.0 217227.0 5999.0 6693.0 71462.0
1 330 330.5 63624.0 215266.0 5767.0 6208.0 68626.0
1 331 331.5 63557.0 213501.0 5723.0 5909.0 66462.0
1 332 332.5 63185.0 212058.0 5700.0 5478.0 63296.0
1 333 333.5 62567.0 210033.0 5635.0 5190.0 60826.0
1 334 334.5 62567.0 207983.0 5614.0 4869.0 59325.0
1 335 335.5 61909.0 206981.0 5450.0 4548.0 56561.0
1 336 336.5 62026.0 203948.0 5262.0 4371.0 53709.0
1 337 337.5 62098.0 203252.0 5315.0 4142.0 51880.0
1 338 338.5 61472.0 201509.0 5132.0 3910.0 49926.0
1 339 339.5 61043.0 199980.0 5204.0 3760.0 47947.0
1 340 340.5 60641.0 197380.0 5128.0 3580.0 45757.0
1 341 341.5 60429.0 197702.0 5084.0 3432.0 44500.0
1 342 342.5 60803.0 195634.0 5054.0 3350.0 42446.0
1 343 343.5 60228.0 193785.0 4960.0 3105.0 41241.0
1 344 344.5 60166.0 192619.0 4903.0 3137.0 39198.0
1 345 345.5 59568.0 192616.0 4920.0 2958.0 38304.0
1 346 346.5 59908.0 191176.0 4832.0 2895.0 36933.0
1 347 347.5 59254.0 189277.0 4808.0 2768.0 35407.0
1 348 348.5 59327.0 188498.0 4794.0 2688.0 34556.0
1 349 349.5 59488.0 188048.0 4713.0 2711.0 33564.0
1 350 350.5 59337.0 187513.0 4691.0 2556.0 33059.0
1 351 351.5 60172.0 186865.0 4707.0 2520.0 31764.0
1 352 352.5 58894.0 185949.0 4642.0 2473.0 31094.0
1 353 353.5 58712.0 185018.0 4582.0 2367.0 30513.0
1 354 354.5 58804.0 185364.0 4655.0 2339.0 29734.0
1 355 355.5 59240.0 185057.0 4573.0 2328.0 29469.0
1 356 356.5 58518.0 184426.0 4602.0 2280.0 28797.0
1 357 357.5 59029.0 185048.0 4566.0 2245.0 28789.0
1 358 358.5 58856.0 186602.0 4654.0 2300.0 28553.0
1 359 359.5 58707.0 185761.0 4632.0 2319.0 28253.0
